exato,match,sku,titulo,departamento,categoria,preco,preco_oferta,meta_fabricante,cor,meta_tamanho,mpn,gtin,meta_peso,meta_volume,meta_genero,match_match,match_sku,match_titulo,match_departamento,match_categoria,match_preco,match_preco_oferta,match_meta_fabricante,match_cor,match_meta_tamanho,match_mpn,match_gtin,match_meta_peso,match_meta_volume,match_meta_genero
S,48517,132-5707-793-01,"Mala Adidas Team Performance G","Fitness e Musculação",malas,0,0,,"Preto/Cinza Esc",NULL,,,0,0,NULL,48517,7942885G,"Bolsa Adidas Team Performance Grande - Cor: Preto/Cinza Esc",Acessorios,Training,0,0,Adidas,"Preto/Cinza Esc",,,,0,0,
S,49446,032-6118-260-01,"Caneleira Penalty Max Pro",Futebol,Caneleiras,0,0,,Verde/Preto,NULL,,,0,0,NULL,49446,814004BK,"Caneleira Penalty Max 610118 - Adulto - Cor: Verde/Preto",Acessorios,Futebol,24.9,23.66,Penalty,Verde/Preto,,,,0,0,
S,49957,149-0054-042-01,"Mochila Mizuno Nirvana 2 - Cor: Azul claro","Fitness e Musculação",MOCHILAS,0,0,,Azul,NULL,,,0,0,NULL,49957,80992104,"Mochila Mizuno Nirvana 2 - Cor: Azul",Acessorios,Casual,134.9,128.16,Mizuno,Azul,,,,0,0,
S,49958,149-0054-198-01,"Mochila Mizuno Nirvana 2 - Cor: Roxo","Fitness e Musculação",MOCHILAS,129.9,129.9,,Roxo,NULL,,,0,0,NULL,49958,80992118,"Mochila Mizuno Nirvana 2 - Cor: Roxo",Acessorios,Casual,134.9,128.16,Mizuno,Roxo,,,,0,0,
S,49994,168-6683-001-01,"Genetic Nitro Pack 44 Packs - Probiótica",suplementos,Packs,99.9,99.9,Probiótica,NULL,,NULL,NULL,0,0,,49994,78244100,"Pack Probiótica Genetic Nitro - Cor: Nao Se Aplica",Alimento,"Suplemento Alimentar",89,84.55,Probiótica,NULL,,NULL,NULL,0,0,
N,53120,214-9029-006,"Vestido Santos Frill - Cor: Preto",Futebol,Vestidos,34.9,34.9,,Preto,NULL,,,0,0,NULL,51021,81178202,"Vestido Braziline Vasco Frill - Adulto - Cor: Preto",Vestuario,Futebol,79.9,75.91,Braziline,Preto,,,,0,0,
S,51586,132-1917-028-01,"Minibola Adidas UEFA Champions League Final 13 Real Madrid",Futebol,BOLAS,0,0,,"Branco/Cinza Esc",NULL,,,0,0,NULL,51586,8135066O,"Bola de Futebol de Campo Adidas UCL Final 13 Real Madrid - Cor: Branco/Cinza Esc",Acessorios,Futebol,49.9,47.41,Adidas,"Branco/Cinza Esc",NULL,,,0,0,NULL
S,51620,025-0878-314-01,"Bolsa Puma Avenue Shopper - Cor: Cinza+Verde",Casual,Bolsas,0,0,,CINZA/VERDE,NULL,,,0,0,NULL,51620,82072756,"Bolsa Puma Avenue 071729 - Feminina - Cor: Cinza/Verde",Acessorios,Casual,169.9,161.41,Puma,CINZA/VERDE,NULL,,,0,0,NULL
S,52256,032-6117-038-01,"Caneleira Penalty S11 Pro",Futebol,Caneleiras,0,0,,Preto,NULL,,,0,0,NULL,52256,81399002,"Caneleira Penalty S11 610117 - Adulto - Cor: Preto",Acessorios,Futebol,29.9,28.41,Penalty,Preto,NULL,,,0,0,NULL
S,53453,012-0010-014-01,"SmartShake V2 Lyoto Machida 800 ml - Cor: Branco",suplementos,Acessórios,79.9,79.9,,Branco,NULL,SMARTV2-LYOTOWHI,78908659,0,800,NULL,53453,81804901,"Coqueteleira Smartshake V2 LYO Machida 800 ML - Cor: Branco",Acessorios,"Suplemento Alimentar",54.9,52.16,,Branco,NULL,SMARTV2-LYOTOWHI,78908659,0,800,NULL
S,52446,526-0003-006-01,"Fita de Suspensão - Bioshape","Fitness e Musculação","Treinamento Funcional - Cross Fit",259.9,259.9,,Preto,NULL,APD-PSZ-000-02,831345004541,0,0,NULL,52446,80954302,"Fita Suspensão Bioshape Func Até 140 Kg - Cor: Preto",Acessorios,Training,299.9,284.91,Bioshape,Preto,NULL,APD-PSZ-000-02,831345004541,140,0,NULL
N,52522,132-6163-118-01,"Mochila Adidas Seleção Argentina",Futebol,MOCHILAS,0,0,,"Preto/Azul Cla",NULL,,,0,0,NULL,49930,81198914,"Mochila Adidas Premium Argentina - Cor: Azul Claro",Acessorios,Futebol,125.9,119.61,Adidas,"Azul claro",,,,0,0,
S,49928,132-6159-871-01,"Mochila Adidas Predator",Futebol,MOCHILAS,129.9,129.9,,Preto/Azul,NULL,,,0,0,NULL,49928,81194829,"Mochila Adidas Predator Fw13 - Cor: Preto/Azul",Acessorios,Futebol,90.9,86.36,Adidas,Preto/Azul,,,,0,0,
S,52538,149-0042-054-01,"Mochila Mizuno Nexus","Fitness e Musculação",MOCHILAS,79.9,79.9,,VERDE/AZUL,NULL,,,0,0,NULL,52538,822622CB,"Mochila Mizuno Nexus 4129593 - Cor: Verde/Azul",Acessorios,Training,89.9,85.41,Mizuno,VERDE/AZUL,NULL,,,0,0,NULL
S,53466,004-3676-002-01,"Mochila Nike Lebron Ambassador",Basquete,MOCHILAS,0,0,,Preto/Vermelho,NULL,,,0,0,NULL,53466,81638319,"Mochila Nike Lebron Ambassador Backpack 30 Litros - Cor: Preto/Vermelho",Acessorios,Basquete,179.9,170.91,,Preto/Vermelho,NULL,,,0,0,NULL
S,52597,429-1831-006-01,"Raquete de Tennis Speed 25 Infantil",Infantil,"Raquetes de Tennis",195,195,Head,PRETO/VERDE,,,,0,0,,52597,80337334,"Raquete de Tênis Head Speed 25 - Infantil - Cor: PRETO/VERDE",Acessorios,Tennis,0,0,Head,PRETO/VERDE,NULL,,,0,0,NULL
N,59991,163-6130-040,"Bermuda Mizuno Básica Rip Stop - Cor: Chumbo","Fitness e Musculação",Bermudas,0,0,Mizuno,"Cinza Escuro",,,,0,0,,32010,70699004,"Bermuda Mizuno Básica Rip Stop II - Masculina - Cor: AZUL",Vestuario,Training,79.9,75.91,Mizuno,Azul,,,,0,0,M
N,59995,163-4203-266,"Short Mizuno Run Prime c/ Bermuda de Compressão - Cor: Grafite",Running,Shorts,0,0,Mizuno,"Cinza Escuro",,,,0,0,,90366,826878N1,"Short com Bermuda de Compressão Mizuno Creation 5 C - Feminino - Cor: Rosa/Verde Cla",Vestuario,"Running Performance",0,0,,"Rosa/Verde Cla",NULL,,,0,0,NULL
N,60010,124-4103-016-01,"Bicicleta Caloi Urbe - Aro 20 - Cor: Vermelho",Bike,Bicicletas,1366.9,1366.9,0,Colorido,,410.3992,7891401015310,0,0,,31658,7775193I,"Bicicleta Caloi Wild XS - Quadro em Aço - V-Brake - Aro 20 - Cor: VERMELHO/BRANCO",Equipamentos,Bike,899.9,854.91,Caloi,Vermelho/Branco,,"Wild XS",7891473014716,0,0,
S,60024,004-2279-050-01,"Bolsa Nike Varsity Duffel - Cor: Preto+Rosa","Fitness e Musculação",Bolsas,99.9,99.9,Nike,Chumbo+Amarelo,,,,0,0,,60024,81026202,"Bolsa Nike Varsity Duffel - Feminina - Cor: Preto",Acessorios,Training,139.9,132.91,Nike,Chumbo+Amarelo,,,,0,0,F
S,60092,073-8462-950,"Camisa Adidas Inspired - Cor: Marinho+Vinho",Futebol,Uniformes,79.9,79.9,Adidas,VINHO/AZUL,,,,0,0,,60092,802110O8,"Camisa Adidas Inspired Estro - Masculina - Cor: Vinho/Azul",Vestuario,Futebol,79.9,75.91,Adidas,VINHO/AZUL,,,,0,0,M
S,60310,032-0278-050-01,"Mochila Penalty Victoria 11 - Cor: Preto+Branco",Futebol,MOCHILAS,0,0,Penalty,Preto/Branco,,,,0,0,,60310,77298731,"Mochila Penalty Victoria 11 - Cor: PRETO/BRANCO",Acessorios,Futebol,0,0,Penalty,Preto/Branco,,,,0,0,
S,60356,001-8090-172,"Sandália Timberland River Dog - Cor: Preto+Cinza",Aventura,Sandálias,199.9,199.9,Timberland,Chumbo+Amarelo,,,,0,0,,60356,51357402,"Sandália Timberland River Dog - Masculina - Cor: PRETO",Calcados,Aventura,199.9,189.91,Timberland,Chumbo+Amarelo,,,,0,0,M
S,60357,001-8090-068,"Sandália Timberland River Dog - Cor: Vermelho+Preto",Aventura,Sandálias,149.9,149.9,Timberland,Preto/Vermelho,,,,0,0,,60357,51357419,"Sandália Timberland River Dog - Masculina - Cor: Preto/Vermelho",Calcados,Aventura,199.9,189.91,Timberland,Preto/Vermelho,,,,0,0,M
S,30779,025-1458-026,"Tênis Puma Wheel Vulc - Cor: Preto+Branco",Casual,Tênis,0,0,Puma,"Verde Esc/Branco",,,,0,0,,30779,812883VI,"Tênis Puma Wheel Vulc – Masculino - Cor: Verde Esc/Branco",Calcados,Casual,159.9,151.91,Puma,"Verde Esc/Branco",,,,0,0,M
S,60676,531-0004-944-01,"Óculos Arena Strike",Natação,Óculos,0,0,Arena,Azul,,,,0,0,,60676,75645004,"Óculos de Natação Arena Strike - Adulto - Cor: AZUL",Acessorios,Natação,0,0,Arena,Azul,,,,0,0,
S,60786,535-5191-044-01,"Barraca Nautika Explorer 4 Pessoas",Aventura,Barracas,0,0,Nautika,"Cinza Cla/Azul Esc",,"Explorer 4.",7896558434953,0,0,,60786,788772XR,"Barraca Explorer 4 Pessoas - Cor: CINZA CLA/AZUL ESC",Equipamentos,Aventura,749.9,712.41,Nautika,"Cinza Cla/Azul Esc",,"Explorer 4.",7896558434953,0,0,
S,60833,149-0162-006,"Bermuda Mizuno Caster - Cor: Preto","Fitness e Musculação",Bermudas,0,0,Mizuno,Chumbo+Amarelo,,,,0,0,,60833,81543502,"Bermuda Mizuno Caster 4129818 - Masculina - Cor: Preto",Vestuario,Training,0,0,Mizuno,Chumbo+Amarelo,,,,0,0,M
S,60878,124-7695-138-01,"Bicicleta Caloi 500 Sport - Aro 26 - Cor: Marrom",Bike,Bicicletas,849.15,849.15,0,Marrom,,769.519.005,7891473015607,0,0,,60878,76634615,"Bicicleta Caloi 500 - Aro 26 - Cor: MARROM",Equipamentos,Bike,999,949.05,0,Marrom,,769.519.005,7891473015607,0,0,
S,60881,124-0025-871,"Bicicleta Caloi Supra 10 DISC - Aro 26 - Cor: Preto+Azul claro",Bike,Bicicletas,0,0,Caloi,Chumbo+Amarelo,,7689.19459,7891473015522,0,0,,60881,79930702,"Bicicleta Caloi Supra 10 - Quadro em Alumínio - Freio V-Brake - 21V - Aro 26 - Cor: Preto",Equipamentos,Bike,1449.9,1377.41,Caloi,Chumbo+Amarelo,,7689.19459,7891473015522,0,0,
N,60883,124-0144-014-01,"Bicicleta Caloi Urbe - Aro 20",Bike,Bicicletas,0,0,,Branco,NULL,,,0,0,NULL,27534,77751802,"Bicicleta Caloi Expert - Aro 20 - Cor: PRETO",Equipamentos,Bike,0,0,Caloi,Chumbo+Amarelo,,"Expert Preta",7891473015140,0,0,
N,60926,132-3805-044-01,"Bola Adidas Brazuca Glider Top Copa do Mundo da FIFA 2014™ Campo",Futebol,BOLAS,0,0,Adidas,"Verde Claro/Preto",NULL,,,0,0,NULL,48455,81698542,"Bola de Campo Adidas Brazuca Fluminense Copa do Mundo da FIFA 2014 - Cor: Branco/Verde",Acessorios,Futebol,69.9,66.41,Adidas,Branco/Verde,,,,0,0,
S,60971,526-5969-016-01,"Bola de Ginástica Bioshape c/ DVD para Exercícios - 55 cm","Fitness e Musculação","Bolas de Ginástica",79.9,79.9,,VERMELHO,NULL,,,0,0,NULL,60971,80953406,"Bola de Ginástica Bioshape Suíça Pilates 55 cm - Cor: Vermelho",Acessorios,Training,0,0,Bioshape,VERMELHO,,,,0,0,
N,60975,032-0215-044-01,"Bola Penalty Hand H3L C/C",Handebol,BOLAS,99.9,99.9,,AMARELO/AZUL,NULL,520127,7891523614101,0,0,NULL,90624,8237670G,"Bola de Handebol Penalty H2L C C 510319 - Cor: Amarelo/Azul Escuro",Acessorios,Handebol,99.9,94.91,,"Amarelo/Azul Escuro",NULL,,,0,0,NULL
S,61005,536-7021-016-01,"Nécessaire Deuter 2 - Cor: Vermelho",Aventura,MOCHILAS,0,0,Deuter,VERMELHO,,,,0,0,,61005,75520006,"Bolsa Deuter Wash Bag I - Cor: VERMELHO",Acessorios,Aventura,74.9,71.16,,VERMELHO,,,,0,0,
S,61025,004-2279-108-01,"Bolsa Nike Varsity Duffel - Cor: Azul+Preto","Fitness e Musculação",Bolsas,0,0,Nike,"Azul Claro/Preto",,,,0,0,,61025,810262D0,"Bolsa Nike Varsity Duffel - Feminina - Cor: Azul Claro/Preto",Acessorios,Training,139.9,132.91,Nike,"Azul Claro/Preto",NULL,,,0,0,F
S,61037,025-0876-198-01,"Bolsa Puma Dazzle - Cor: Violeta",Casual,Bolsas,0,0,,Roxo,NULL,,,0,0,NULL,61037,82072518,"Bolsa Puma Dazzle 071613 - Feminina - Cor: Roxo",Acessorios,Casual,0,0,Puma,Roxo,,,,0,0,F
N,61042,025-0836-026-01,"Bolsa Puma Hazard - Cor: Preto",Casual,Bolsas,0,0,Puma,Roxo,NULL,,,0,0,NULL,30057,80835402,"Bolsa Puma Scuderia Ferrari Medium - Cor: Preto",Acessorios,Casual,299.9,284.91,Puma,Chumbo+Amarelo,,,,0,0,
S,61183,123-7981-006,"Calça Corsário Nike Filament - Cor: Preto",Running,Calças,99.9,99.9,Nike,Chumbo+Amarelo,,,,0,0,,61183,80121802,"Calça Capri Nike Filament - Feminina - Cor: PRETO",Vestuario,"Running Performance",69.9,66.41,Nike,Chumbo+Amarelo,,,,0,0,F
N,61193,149-0178-012,"Calça Legging Mizuno Aquila - Cor: Marinho","Fitness e Musculação",Calças,99.9,99.9,Mizuno,"Azul escuro",,,,0,0,,61195,81556218,"Calça Legging Mizuno Aquila – Feminina - Cor: Roxo",Vestuario,Training,99.9,94.91,Mizuno,Roxo,,,,0,0,F
S,61195,149-0178-022,"Calça Legging Mizuno Aquila - Cor: Lilás","Fitness e Musculação",Calças,99.9,99.9,Mizuno,Roxo,,,,0,0,,61195,81556218,"Calça Legging Mizuno Aquila – Feminina - Cor: Roxo",Vestuario,Training,99.9,94.91,Mizuno,Roxo,,,,0,0,F
S,61304,073-7452-006,"Camiseta Adidas 3S Lightweight - Cor: Preto","Fitness e Musculação",Camisetas,0,0,Adidas,Preto/Branco,,,,0,0,,61304,80186631,"Camiseta Adidas 3S Lightweight - Feminina - Cor: PRETO/BRANCO",Vestuario,Training,0,0,Adidas,Preto/Branco,,,,0,0,F
N,61336,132-2113-036,"Camisa Adidas Squadra 13 Infantil - Cor: Marinho+Branco",Futebol,Uniformes,0,0,Adidas,"Azul Esc/Branco",,,,0,0,,48857,8021216P,"Camiseta Adidas Squadra 13 - Infantil - Cor: LARANJA/BRANCO",Vestuario,Futebol,49.9,47.41,Adidas,NULL,,NULL,NULL,0,0,
S,61337,073-3405-056,"Camisa Adidas Squadra 13 - Cor: Vermelho+Branco",Futebol,Uniformes,0,0,Adidas,Vermelho/Branco,,,,0,0,,61337,8021213I,"Camiseta Adidas Squadra 13 - Infantil - Cor: VERMELHO/BRANCO",Vestuario,Futebol,49.9,47.41,,Vermelho/Branco,,,,0,0,
S,61475,123-2448-014,"Camiseta Nike Manchester United Authentic - Cor: Branco",Futebol,Camisetas,0,0,Nike,Prata+Azul,,,,0,0,,61475,80088901,"Camiseta Nike Manu Authentic - Masculina - Cor: BRANCO",Vestuario,Futebol,59.9,56.91,Nike,Prata+Azul,,,,0,0,M
S,61476,123-2448-006,"Camiseta Nike Manchester United Authentic - Cor: Preto",Futebol,Camisetas,0,0,Nike,Chumbo+Amarelo,,,,0,0,,61476,80088902,"Camiseta Nike Manu Authentic - Masculina - Cor: PRETO",Vestuario,Futebol,59.9,56.91,Nike,Chumbo+Amarelo,,,,0,0,M
S,61996,433-1212-016-01,"Luva de Boxe Naja 12 Oz","Artes Marciais",LUVAS,0,0,,VERMELHO,,,,0,0,,61996,80402406,"Luvas de Boxe Naja 10 OZ - Adulto - Cor: Vermelho",Acessorios,"Artes Marciais",119.9,113.91,Naja,VERMELHO,,,,0,0,
S,61998,190-0073-016-01,"Luva de Boxe Pretorian 16 oz - Cor: Vermelho","Artes Marciais",LUVAS,99.9,99.9,Pretorian,VERMELHO/PRETO,,16118040300009,7899170816398,0,0,,61998,7822882V,"Luvas de Boxe Pretorian Training 16 Oz - Cor: VERMELHO/PRETO",Acessorios,"Artes Marciais",0,0,Pretorian,VERMELHO/PRETO,,16118040300009,7899170816398,0,0,
S,61999,167-0140-006-01,"Luva de Boxe Punch em Couro Sintético 14 oz - Cor: Preto","Artes Marciais",LUVAS,0,0,Punch,Chumbo+Amarelo,,,,0,0,,61999,74403502,"Luvas de Boxe Punch 14 Oz Profissional - Adulto - Cor: Preto",Acessorios,"Artes Marciais",139.9,132.91,Punch,Chumbo+Amarelo,,,,0,0,
S,62036,168-2578-009-01,"Mega Maltodextrim 1 kg - Probiótica - Sabor: Laranja.",Suplementos,Carboidratos,21.9,21.9,Probiotica,"Nao Se Aplica",,,,1,0,,62036,78297100,"Mega Maltodextrin - 1 Kg - Sabor Laranja - Probiótica - Cor: Nao Se Aplica",Alimento,"Suplemento Alimentar",19,18.05,Probiotica,"Nao Se Aplica",,,,1,0,
S,62041,004-1301-088-01,"Minibola Nike Manchester City Skills",Futebol,BOLAS,0,0,,"Azul Cla/Branco",,,,0,0,,62041,8100809E,"Mini Bola de Futebol Campo Nike Manchester City Skills - Infantil - Cor: Azul Cla/Branco",Acessorios,Futebol,39.9,37.91,Nike,"Azul Cla/Branco",,,,0,0,
S,62055,250-1017-006-01,"Mochila Curtlo Byte 25 l - Cor: Preto+Chumbo",Aventura,MOCHILAS,0,0,,Chumbo+Amarelo,NULL,,,0,0,NULL,62055,78906302,"Mochila Curtlo Byte 25 Litros - Cor: PRETO",Acessorios,Aventura,139.9,132.91,Curtlo,Chumbo+Amarelo,,,,0,0,
N,62130,287-5181-242-01,"Estação de Musculação Kikos 518CI","Fitness e Musculação",Estações,4239,4239,Kikos,Cinza/Preto,,,,0,0,,28833,8103932R,"Bola de Futebol de Campo Nike Inter de Milão Supporters - Cor: Azul/Branco",Acessorios,Futebol,69.9,66.41,Nike,Azul/Branco,,,,0,0,
S,62155,163-4133-016-01,"Pochete Mizuno Enigma - Cor: Rosa",Running,Acessórios,59.99,59.99,Mizuno,Rosa,,,,0,0,,62155,813553EZ,"Pochete Mizuno Enigma 4129608 - Cor: Rosa",Acessorios,Training,59.9,56.91,Mizuno,Rosa,,,,0,0,
S,62285,167-0102-006-01,"Saco de Pancadas Punch 90 cm","Artes Marciais","Equipamentos de Treino",164.9,164.9,Punch,Chumbo+Amarelo,,,,0,0,,62285,54094002,"Saco de Pancada Punch 90 cm - Cor: PRETO",Equipamentos,"Artes Marciais",179.9,170.91,Punch,Chumbo+Amarelo,,,,0,0,
S,62352,004-3491-028-01,"Garrafa Nike Sport Elite Water - 700 ml - Cor: Branco+Preto",Running,Garrafas,0,0,,Branco/Preto,,,,0,700,,62352,77476451,"Squeeze Nike Elite Water Bottle 0153 - Cor: BRANCO/PRETO",Acessorios,"Running Performance",0,0,Nike,Branco/Preto,,,,0,0,
N,62803,004-0033-252,"Tênis Nike Flex 2013 RN Infantil - Cor: Cinza+Rosa",Infantil,Tênis,0,0,Nike,"Cinza Esc/Rosa",,,,0,0,,31827,804818WI,"Tênis Nike Flex 2013 Rn Gs G - Infantil - Cor: Cinza Esc/Rosa",Calcados,Training,0,0,Nike,"Cinza Esc/Rosa",,,,0,0,
N,62894,654-3173-012,"Tênis Oakley Roadtrip - Cor: Marinho",SKATE,Tênis,319.9,319.9,Oakley,"Azul escuro",,,,0,0,,62895,79647984,"Tênis Oakley Roadtrip - Masculino - Cor: Marrom Escuro",Calcados,Casual,299.9,284.91,Oakley,"Marrom escuro",,,,0,0,M
S,81863,132-4307-140,"Agasalho Adidas Fluminense Viagem - Cor: Verde+laranja",Futebol,Agasalhos,399.9,399.9,,"VERDE ESCURO",NULL,,,0,0,NULL,81863,82498086,"Agasalho Adidas Fluminense Viagem SS14 - Masculino - Cor: Verde Escuro",Vestuario,Futebol,299.9,284.91,,"VERDE ESCURO",NULL,,,0,0,NULL
S,81872,527-0009-006-01,"Balança Digital Ultra Slim Wiso W910","Saúde e Bem Estar",Balanças,0,0,,Transparente,NULL,,,0,0,NULL,81872,8095593K,"Balança Digital Ultra Slim De Vidro Temperado Colors Wiso W910 - Cor: Transparente",Acessorios,Training,0,0,,Transparente,NULL,,,0,0,NULL
S,81908,132-3205-010,"Bermuda Adidas Clima Train - Cor: Cinza","Fitness e Musculação",Bermudas,79.9,79.9,,CINZA,NULL,,,0,0,NULL,81908,82509503,"Bermuda Adidas Clima Train - Masculina - Cor: Cinza",Vestuario,Training,99.9,94.91,,CINZA,NULL,,,0,0,NULL
S,81910,132-3281-240,"Bermuda Adidas Clima Young - Cor: Cinza+Azul","Fitness e Musculação",Bermudas,79.9,79.9,,CINZA/AZUL,NULL,,,0,0,NULL,81910,82788870,"Bermuda Adidas Clima Young - Masculina - Cor: Cinza/Azul",Vestuario,Training,99.9,94.91,,CINZA/AZUL,NULL,,,0,0,NULL
S,81911,132-3281-096,"Bermuda Adidas Clima Young - Cor: Vermelho+Azul","Fitness e Musculação",Bermudas,79.9,79.9,,VERMELHO/AZUL,NULL,,,0,0,NULL,81911,8278884B,"Bermuda Adidas Clima Young - Masculina - Cor: Vermelho/Azul",Vestuario,Training,0,0,,VERMELHO/AZUL,NULL,,,0,0,NULL
N,81917,132-4771-012,"Calção Adidas Palmeiras Viagem 2014 - Cor: Marinho",Futebol,Calções,99.9,99.9,,"Azul escuro",NULL,,,0,0,NULL,180713,81837401,"Calção Adidas Palmeiras I 2014 - Infantil - Cor: Branco",Vestuario,Futebol,79.9,75.91,,Branco,NULL,,,0,0,NULL
S,81928,132-3883-026,"Short Adidas Response Dual - Cor: Preto+Branco",Running,Shorts,129.9,129.9,,Preto/Branco,NULL,,,0,0,NULL,81928,82465031,"Bermuda Adidas Response Dual Ss14 - Masculina - Cor: Preto/Branco",Vestuario,"Running Performance",129.9,123.41,,Preto/Branco,NULL,,,0,0,NULL
N,81929,132-5753-012,"Bermuda Adidas Response - Cor: Marinho","Tennis e Squash",Bermudas,0,0,,Azul,NULL,,,0,0,NULL,178902,82852701,"Bermuda Adidas Response SS14 - Cor: Branco",Vestuario,Tennis,109.9,104.41,,Branco,NULL,,,0,0,NULL
N,81930,132-5753-006,"Bermuda Adidas Response - Cor: Preto","Tennis e Squash",Bermudas,99.9,99.9,,Preto/Branco,NULL,,,0,0,NULL,178903,82852702,"Bermuda Adidas Response SS14 - Cor: Preto",Vestuario,Tennis,109.9,104.41,,Preto,NULL,,,0,0,NULL
N,81931,132-5768-028,"Bermuda Adidas Sequentials - Cor: Branco+Preto","Tennis e Squash",Bermudas,79.9,79.9,,Branco,NULL,,,0,0,NULL,181463,82445051,"Bermuda Adidas Ásia 2 - Masculina - Cor: Branco/Preto",Vestuario,Basquete,0,0,,Branco/Preto,NULL,,,0,0,NULL
N,81932,132-5768-026,"Bermuda Adidas Sequentials - Cor: Preto+Branco","Tennis e Squash",Bermudas,0,0,,Preto,NULL,,,0,0,NULL,81931,82455701,"Bermuda Adidas Sequentials SS14 - Masculina - Cor: Branco",Vestuario,Tennis,79.9,75.91,,Branco,NULL,,,0,0,NULL
S,81935,132-0852-006,"Short Adidas Supernova 7 - Cor: Preto",Running,Shorts,99.9,99.9,,Preto,NULL,,,0,0,NULL,81935,82414302,"Bermuda Adidas Supernova 7M - Masculina - Cor: Preto",Vestuario,"Running Performance",119.9,113.91,,Preto,NULL,,,0,0,NULL
S,81947,132-3201-014,"Bermuda de Compressão Adidas TF Base 9 - Cor: Branco","Fitness e Musculação",Bermudas,0,0,,Branco,NULL,,,0,0,NULL,81947,82507001,"Bermuda Adidas TF Base 9 - Masculina - Cor: Branco",Vestuario,Training,79.9,75.91,,Branco,NULL,,,0,0,NULL
N,81952,132-3201-006,"Bermuda de Compressão Adidas TF Base 9 - Cor: Preto","Fitness e Musculação",Bermudas,0,0,,Preto,NULL,,,0,0,NULL,81953,82507029,"Bermuda Adidas TF Base 9 - Masculina - Cor: Preto/Azul",Vestuario,Training,0,0,,Preto/Azul,NULL,,,0,0,NULL
S,81953,132-3201-118,"Bermuda de Compressão Adidas TF Base 9 - Cor: Preto+Azul","Fitness e Musculação",Bermudas,0,0,,Preto/Azul,NULL,,,0,0,NULL,81953,82507029,"Bermuda Adidas TF Base 9 - Masculina - Cor: Preto/Azul",Vestuario,Training,0,0,,Preto/Azul,NULL,,,0,0,NULL
S,81961,132-3284-118,"Bermuda de Compressão Adidas TF Power - Cor: Preto+Azul","Fitness e Musculação",Bermudas,159.9,159.9,,Preto/Azul,NULL,,,0,0,NULL,81961,82792629,"Bermuda Adidas TF Power Ss14 - Masculina - Cor: Preto/Azul",Vestuario,Training,199.9,189.91,,Preto/Azul,NULL,,,0,0,NULL
S,82044,583-0160-006,"Bermuda UFC Bolhas - Cor: Preto","Artes Marciais",Bermudas,0,0,,Preto/Azul,NULL,,,0,0,NULL,82044,81390529,"Bermuda UFC Bolhas UFV14BOA004 - Masculina - Cor: Preto/Azul",Vestuario,"Artes Marciais",99.9,94.91,,Preto/Azul,NULL,,,0,0,NULL
S,82051,583-0157-006,"Bermuda UFC Never Stop - Cor: Preto","Artes Marciais",Bermudas,0,0,,Preto,NULL,,,0,0,NULL,82051,81391102,"Bermuda UFC Never Stop - Masculina - Cor: Preto",Vestuario,"Artes Marciais",139.9,132.91,,Preto,NULL,,,0,0,NULL
S,82058,583-0159-006,"Bermuda UFC Punho - Cor: Preto","Artes Marciais",Bermudas,0,0,,Preto,NULL,,,0,0,NULL,82058,81390402,"Bermuda UFC Punho UFV14BOA003 - Masculina - Cor: Preto",Vestuario,"Artes Marciais",119.9,113.91,,Preto,NULL,,,0,0,NULL
N,82065,B78-0016-266,"Short Under Armour Escape 7 pol. - Cor: Grafite",Running,Shorts,99.9,99.9,,CINZA,NULL,,,0,0,NULL,185899,82682801,"Munhequeira Under Armour Perform 6 Pol - Cor: Branco",Acessorios,Tennis,39.9,37.91,,Branco,NULL,,,0,0,NULL
N,82070,B78-0016-006,"Short Under Armour Escape 7 pol. - Cor: Preto",Running,Shorts,99.9,99.9,,Preto,NULL,,,0,0,NULL,97542,82690402,"Bermuda Under Armour Reflex 10 POL - Masculina - Cor: Preto",Vestuario,Training,79.9,75.91,,Preto,NULL,,,0,0,M
S,82127,A03-0044-432,"Bermuda Volcom Annihilator Blakey - Cor: Azul Claro+Marinho",SURF,Bermudas,0,0,,Azul/Verde,NULL,,,0,0,NULL,82127,81749680,"Bermuda Volcom Annihilator Blakey - Masculina - Cor: Azul/Verde",Vestuario,"Surf e Board",199.9,189.91,,Azul/Verde,NULL,,,0,0,NULL
S,82145,A03-0048-937,"Bermuda Volcom Volpunk - Cor: Preto+Pink",SURF,Bermudas,0,0,,Preto/Rosa,NULL,,,0,0,NULL,82145,817501FP,"Bermuda Volcom Volpunk Imp - Masculina - Cor: Preto/Rosa",Vestuario,"Surf e Board",219.9,208.91,,Preto/Rosa,NULL,,,0,0,NULL
S,82264,046-0645-260-07,"Bola Spalding Team Celtics",Basquete,BOLAS,0,0,Spalding,Verde/Preto,,73-645Z,29321736542,0,0,,82264,799260BK,"Bola de Basquete Spaldin Team Celtics - Cor: Verde/Preto",Acessorios,Basquete,79.9,75.91,Spalding,Verde/Preto,,73-645Z,29321736542,0,0,
S,82268,046-0010-483-01,"Mini Bola Spalding Lakers",Basquete,BOLAS,39.9,39.9,,ROXO/PRETO,NULL,73-654Z,,0,0,NULL,82268,7992639A,"Bola de Basquete Spalding Team Lakers - Cor: ROXO/PRETO",Acessorios,Basquete,79,75.05,,ROXO/PRETO,NULL,73-654Z,,0,0,NULL
